Using device:  cpu
Epoch 70, data points: 59825, Loss per data point: 11.002451309605817
Epoch 80, data points: 59825, Loss per data point: 11.002768430044298
Epoch 90, data points: 59825, Loss per data point: 11.01018747405432
Training completed
user 0 / 10000, time taken: 0.00011610984802246094
user 1000 / 10000, time taken: 1.474301815032959
user 2000 / 10000, time taken: 1.2285308837890625
user 3000 / 10000, time taken: 1.456639051437378
user 4000 / 10000, time taken: 1.5096147060394287
user 5000 / 10000, time taken: 1.3236987590789795
user 6000 / 10000, time taken: 1.537764072418213
user 7000 / 10000, time taken: 1.4904282093048096
user 8000 / 10000, time taken: 1.637667179107666
user 9000 / 10000, time taken: 1.455383062362671
Day 3, actual_clicks_reward: 1931.0, max_clicks_reward: 2643.450178254107, actual_watch_duration_reward: 140903.60508200456, max_watch_duration_reward: 235792.36724378375
Epoch 0, data points: 79800, Loss per data point: 14.04262165024167
Epoch 10, data points: 79800, Loss per data point: 14.03587973721344
Epoch 20, data points: 79800, Loss per data point: 14.035962494680458
Epoch 30, data points: 79800, Loss per data point: 14.033116947977167
Epoch 40, data points: 79800, Loss per data point: 14.036494381218626
Epoch 50, data points: 79800, Loss per data point: 14.035674027344935
Epoch 60, data points: 79800, Loss per data point: 14.033389698066808
Epoch 70, data points: 79800, Loss per data point: 14.030860392682833
Epoch 80, data points: 79800, Loss per data point: 14.032316625327395
Epoch 90, data points: 79800, Loss per data point: 14.033019827720814
Training completed
user 0 / 10000, time taken: 0.00014591217041015625
user 1000 / 10000, time taken: 1.6001410484313965
user 2000 / 10000, time taken: 1.754410982131958
user 3000 / 10000, time taken: 1.536891222000122
user 4000 / 10000, time taken: 1.6798372268676758
user 5000 / 10000, time taken: 1.7684130668640137
user 6000 / 10000, time taken: 1.5526368618011475
user 7000 / 10000, time taken: 1.6956920623779297
user 8000 / 10000, time taken: 1.5833816528320312
user 9000 / 10000, time taken: 1.7415790557861328
Day 4, actual_clicks_reward: 2279.0, max_clicks_reward: 2643.450178254107, actual_watch_duration_reward: 129367.35920925227, max_watch_duration_reward: 235792.36724378375
Epoch 0, data points: 99810, Loss per data point: 14.634628710447219
Epoch 10, data points: 99810, Loss per data point: 14.625801594612557
Epoch 20, data points: 99810, Loss per data point: 14.62750944753482
Epoch 30, data points: 99810, Loss per data point: 14.626908008398482
Epoch 40, data points: 99810, Loss per data point: 14.626166559572319
Epoch 50, data points: 99810, Loss per data point: 14.624151007554154
Epoch 60, data points: 99810, Loss per data point: 14.624837885093097
Epoch 70, data points: 99810, Loss per data point: 14.677633264616345
Epoch 80, data points: 99810, Loss per data point: 14.624101665815195
Epoch 90, data points: 99810, Loss per data point: 14.623883499414573
Training completed
user 0 / 10000, time taken: 0.00013375282287597656
user 1000 / 10000, time taken: 1.7492709159851074
user 2000 / 10000, time taken: 1.538114070892334
user 3000 / 10000, time taken: 1.6463541984558105
user 4000 / 10000, time taken: 1.4215989112854004
user 5000 / 10000, time taken: 1.6916987895965576
user 6000 / 10000, time taken: 1.4946990013122559
user 7000 / 10000, time taken: 1.6270508766174316
user 8000 / 10000, time taken: 1.5243611335754395
user 9000 / 10000, time taken: 1.7383418083190918
Day 5, actual_clicks_reward: 1973.0, max_clicks_reward: 2643.450178254107, actual_watch_duration_reward: 111922.9459135692, max_watch_duration_reward: 235792.36724378375
Epoch 0, data points: 119813, Loss per data point: 14.737716569593507
Epoch 10, data points: 119813, Loss per data point: 14.729535517663473
Epoch 20, data points: 119813, Loss per data point: 14.727273299648234
Epoch 30, data points: 119813, Loss per data point: 14.728664067531925
Epoch 40, data points: 119813, Loss per data point: 14.727402699386394
Epoch 50, data points: 119813, Loss per data point: 14.727588534662607
Epoch 60, data points: 119813, Loss per data point: 14.727568589829033
Epoch 70, data points: 119813, Loss per data point: 14.726059967785023
Epoch 80, data points: 119813, Loss per data point: 14.727221904122098
Epoch 90, data points: 119813, Loss per data point: 14.739156827023768
Training completed
user 0 / 10000, time taken: 0.0001552104949951172
user 1000 / 10000, time taken: 1.619422197341919
user 2000 / 10000, time taken: 1.4572720527648926
user 3000 / 10000, time taken: 1.6004011631011963
user 4000 / 10000, time taken: 1.385779857635498
user 5000 / 10000, time taken: 1.7499237060546875
user 6000 / 10000, time taken: 1.5215108394622803
user 7000 / 10000, time taken: 1.7711927890777588
user 8000 / 10000, time taken: 1.5590767860412598
user 9000 / 10000, time taken: 1.6908528804779053
Day 6, actual_clicks_reward: 1854.0, max_clicks_reward: 2643.450178254107, actual_watch_duration_reward: 100310.32182782573, max_watch_duration_reward: 235792.36724378375
Epoch 0, data points: 139872, Loss per data point: 14.593000859165322
Epoch 10, data points: 139872, Loss per data point: 14.576029362707983
Epoch 20, data points: 139872, Loss per data point: 14.573829494837737
Epoch 30, data points: 139872, Loss per data point: 14.574314372663885
Epoch 40, data points: 139872, Loss per data point: 14.572697295555669
Epoch 50, data points: 139872, Loss per data point: 14.572659992879872
Epoch 60, data points: 139872, Loss per data point: 14.57383752736476
Epoch 70, data points: 139872, Loss per data point: 14.572169628071856
Epoch 80, data points: 139872, Loss per data point: 14.573002273241134
Epoch 90, data points: 139872, Loss per data point: 14.571937293339255
Training completed
user 0 / 10000, time taken: 0.0002009868621826172
user 1000 / 10000, time taken: 1.725092887878418
user 2000 / 10000, time taken: 1.4951188564300537
user 3000 / 10000, time taken: 1.7968018054962158
user 4000 / 10000, time taken: 1.5890250205993652
user 5000 / 10000, time taken: 1.6072440147399902
user 6000 / 10000, time taken: 1.834416151046753
user 7000 / 10000, time taken: 1.5991308689117432
user 8000 / 10000, time taken: 1.759699821472168
user 9000 / 10000, time taken: 1.5292448997497559
Day 7, actual_clicks_reward: 1990.0, max_clicks_reward: 2643.450178254107, actual_watch_duration_reward: 99582.19528466984, max_watch_duration_reward: 235792.36724378375
Epoch 0, data points: 159747, Loss per data point: 14.419311748956607
Epoch 10, data points: 159747, Loss per data point: 14.414251788116651
Epoch 20, data points: 159747, Loss per data point: 14.414145475557824
Epoch 30, data points: 159747, Loss per data point: 14.41390170854138
Epoch 40, data points: 159747, Loss per data point: 14.413258017606047
Epoch 50, data points: 159747, Loss per data point: 14.41309842414008
Epoch 60, data points: 159747, Loss per data point: 14.412432534306314
Epoch 70, data points: 159747, Loss per data point: 14.422359435962944
Epoch 80, data points: 159747, Loss per data point: 14.413059036286977
Epoch 90, data points: 159747, Loss per data point: 14.412181417322685
Training completed
user 0 / 10000, time taken: 0.00039196014404296875
user 1000 / 10000, time taken: 1.4372460842132568
user 2000 / 10000, time taken: 1.828409194946289
user 3000 / 10000, time taken: 1.5429661273956299
user 4000 / 10000, time taken: 1.6174709796905518
user 5000 / 10000, time taken: 1.540830135345459
user 6000 / 10000, time taken: 1.7585790157318115
user 7000 / 10000, time taken: 1.600511074066162
user 8000 / 10000, time taken: 1.58650803565979
user 9000 / 10000, time taken: 1.7911219596862793
Day 8, actual_clicks_reward: 1893.0, max_clicks_reward: 2643.450178254107, actual_watch_duration_reward: 112701.28381149005, max_watch_duration_reward: 235792.36724378375
Epoch 0, data points: 179790, Loss per data point: 14.60164321808391
Epoch 10, data points: 179790, Loss per data point: 14.596910746178855
Epoch 20, data points: 179790, Loss per data point: 14.595117173220611
Epoch 30, data points: 179790, Loss per data point: 14.597762617515082
Epoch 40, data points: 179790, Loss per data point: 14.595474532305767
Epoch 50, data points: 179790, Loss per data point: 14.595280154596493
Epoch 60, data points: 179790, Loss per data point: 14.595088090922598
Epoch 70, data points: 179790, Loss per data point: 14.597134293719005
Epoch 80, data points: 179790, Loss per data point: 14.596833440211055
Epoch 90, data points: 179790, Loss per data point: 14.594803541993874
Training completed
user 0 / 10000, time taken: 0.0002067089080810547
user 1000 / 10000, time taken: 1.847337007522583
user 2000 / 10000, time taken: 1.5381240844726562
user 3000 / 10000, time taken: 1.7210559844970703
user 4000 / 10000, time taken: 1.5100338459014893
user 5000 / 10000, time taken: 1.9131641387939453
user 6000 / 10000, time taken: 1.5186898708343506
user 7000 / 10000, time taken: 1.5672709941864014
user 8000 / 10000, time taken: 1.7493581771850586
user 9000 / 10000, time taken: 1.563216209411621
Day 9, actual_clicks_reward: 2268.0, max_clicks_reward: 2643.450178254107, actual_watch_duration_reward: 162759.83483331173, max_watch_duration_reward: 235792.36724378375
Epoch 0, data points: 199835, Loss per data point: 15.61954484144938
Epoch 10, data points: 199835, Loss per data point: 15.613998428204612
Epoch 20, data points: 199835, Loss per data point: 15.612552291580343
Epoch 30, data points: 199835, Loss per data point: 15.611869656358097
Epoch 40, data points: 199835, Loss per data point: 15.613215458722685
Epoch 50, data points: 199835, Loss per data point: 15.612517380987034
Epoch 60, data points: 199835, Loss per data point: 15.61216622592003
Epoch 70, data points: 199835, Loss per data point: 15.611694597335939
Epoch 80, data points: 199835, Loss per data point: 15.610667742060754
Epoch 90, data points: 199835, Loss per data point: 15.611862829207753
Training completed
user 0 / 10000, time taken: 0.0003871917724609375
user 1000 / 10000, time taken: 1.560209035873413
user 2000 / 10000, time taken: 1.8402860164642334
user 3000 / 10000, time taken: 1.4857220649719238
user 4000 / 10000, time taken: 1.395413875579834
user 5000 / 10000, time taken: 1.6816411018371582
user 6000 / 10000, time taken: 1.372572898864746
user 7000 / 10000, time taken: 1.7473571300506592
user 8000 / 10000, time taken: 1.6140968799591064
user 9000 / 10000, time taken: 1.585447072982788
Day 10, actual_clicks_reward: 2143.0, max_clicks_reward: 2643.450178254107, actual_watch_duration_reward: 137214.70192795002, max_watch_duration_reward: 235792.36724378375
Epoch 0, data points: 219811, Loss per data point: 15.93064134144836
Epoch 10, data points: 219811, Loss per data point: 15.930655684434837
Epoch 20, data points: 219811, Loss per data point: 15.929907853351148
Epoch 30, data points: 219811, Loss per data point: 15.929546696061887
Epoch 40, data points: 219811, Loss per data point: 15.94551444676132
Epoch 50, data points: 219811, Loss per data point: 15.92895098813422
Epoch 60, data points: 219811, Loss per data point: 15.929376967865656
Epoch 70, data points: 219811, Loss per data point: 15.929636139459278
Epoch 80, data points: 219811, Loss per data point: 15.939590878009842
Epoch 90, data points: 219811, Loss per data point: 15.945869880737808
Training completed
user 0 / 10000, time taken: 0.0001938343048095703
user 1000 / 10000, time taken: 1.5687592029571533
user 2000 / 10000, time taken: 1.8013129234313965
user 3000 / 10000, time taken: 1.498518705368042
user 4000 / 10000, time taken: 1.901296854019165
user 5000 / 10000, time taken: 1.5372910499572754
user 6000 / 10000, time taken: 1.6015338897705078
user 7000 / 10000, time taken: 1.773613691329956
user 8000 / 10000, time taken: 1.5126028060913086
user 9000 / 10000, time taken: 1.7850379943847656
Day 11, actual_clicks_reward: 2094.0, max_clicks_reward: 2643.450178254107, actual_watch_duration_reward: 152465.7470350064, max_watch_duration_reward: 235792.36724378375
Epoch 0, data points: 239764, Loss per data point: 16.592546217080518
Epoch 10, data points: 239764, Loss per data point: 16.587650825215185
Epoch 20, data points: 239764, Loss per data point: 16.58656986738094
Epoch 30, data points: 239764, Loss per data point: 16.586794444039445
Epoch 40, data points: 239764, Loss per data point: 16.587396416374798
Epoch 50, data points: 239764, Loss per data point: 16.58596708270173
Epoch 60, data points: 239764, Loss per data point: 16.59002705993095
Epoch 70, data points: 239764, Loss per data point: 16.586011100345576
Epoch 80, data points: 239764, Loss per data point: 16.5875970189058
Epoch 90, data points: 239764, Loss per data point: 16.585404211832728
Training completed
user 0 / 10000, time taken: 0.0002491474151611328
user 1000 / 10000, time taken: 1.6367080211639404
user 2000 / 10000, time taken: 1.8091840744018555
user 3000 / 10000, time taken: 1.4462909698486328
user 4000 / 10000, time taken: 1.7482542991638184
user 5000 / 10000, time taken: 1.461421012878418
user 6000 / 10000, time taken: 1.4822721481323242
user 7000 / 10000, time taken: 1.6835548877716064
user 8000 / 10000, time taken: 1.5024378299713135
user 9000 / 10000, time taken: 1.5713679790496826
Day 12, actual_clicks_reward: 2034.0, max_clicks_reward: 2643.450178254107, actual_watch_duration_reward: 121217.77786099174, max_watch_duration_reward: 235792.36724378375
agent name:  RegressionModelAgent
model parameters:  <generator object Module.parameters at 0x17c3cb200>
actual_clicks_reward (rounded):  26546.0
max_clicks_reward (rounded):  34364.85
actual_watch_duration_reward (rounded):  1528355.93
max_watch_duration_reward (rounded):  3065300.77
agent name:  WeightedPointWiseModelAgent
user 0 / 10000, time taken: 0.0040209293365478516
user 1000 / 10000, time taken: 0.06456995010375977
user 2000 / 10000, time taken: 0.06458497047424316
user 3000 / 10000, time taken: 0.057604074478149414
user 4000 / 10000, time taken: 0.05002593994140625
user 5000 / 10000, time taken: 0.06256604194641113
user 6000 / 10000, time taken: 0.05617880821228027
user 7000 / 10000, time taken: 0.06310296058654785
user 8000 / 10000, time taken: 0.04494595527648926
user 9000 / 10000, time taken: 0.06609988212585449
Day 0, actual_clicks_reward: 2012.0, max_clicks_reward: 2643.450178254107, actual_watch_duration_reward: 81312.84501528555, max_watch_duration_reward: 235792.36724378375
user 0 / 10000, time taken: 0.0016472339630126953
user 1000 / 10000, time taken: 0.06102108955383301
user 2000 / 10000, time taken: 0.0512537956237793
user 3000 / 10000, time taken: 0.050897836685180664
user 4000 / 10000, time taken: 0.048809051513671875
user 5000 / 10000, time taken: 0.05602693557739258
user 6000 / 10000, time taken: 0.054102182388305664
user 7000 / 10000, time taken: 0.06061220169067383
user 8000 / 10000, time taken: 0.057589054107666016
user 9000 / 10000, time taken: 0.056343793869018555
Day 1, actual_clicks_reward: 2046.0, max_clicks_reward: 2643.450178254107, actual_watch_duration_reward: 88184.52110070054, max_watch_duration_reward: 235792.36724378375
user 0 / 10000, time taken: 0.0016949176788330078
user 1000 / 10000, time taken: 0.05494284629821777
user 2000 / 10000, time taken: 0.06963300704956055
user 3000 / 10000, time taken: 0.05053591728210449
user 4000 / 10000, time taken: 0.05909895896911621
user 5000 / 10000, time taken: 0.06434035301208496
user 6000 / 10000, time taken: 0.06689095497131348
user 7000 / 10000, time taken: 0.05014395713806152
user 8000 / 10000, time taken: 0.0629127025604248
user 9000 / 10000, time taken: 0.07257604598999023
Day 2, actual_clicks_reward: 2062.0, max_clicks_reward: 2643.450178254107, actual_watch_duration_reward: 86299.44609417499, max_watch_duration_reward: 235792.36724378375
Epoch 0, data points: 60136, Loss per data point: 0.08773280040531839
Epoch 10, data points: 60136, Loss per data point: 0.08476702469945334
Epoch 20, data points: 60136, Loss per data point: 0.08472080000767773
Epoch 30, data points: 60136, Loss per data point: 0.08470277763093856
Epoch 40, data points: 60136, Loss per data point: 0.08468353455717499
Epoch 50, data points: 60136, Loss per data point: 0.08468759024533837
Epoch 60, data points: 60136, Loss per data point: 0.08471221691950238
Epoch 70, data points: 60136, Loss per data point: 0.08469393650520565
Epoch 80, data points: 60136, Loss per data point: 0.08463516526206193
Epoch 90, data points: 60136, Loss per data point: 0.08466247140361895
Training completed
user 0 / 10000, time taken: 0.0001926422119140625
user 1000 / 10000, time taken: 1.1735789775848389
user 2000 / 10000, time taken: 0.8469271659851074
user 3000 / 10000, time taken: 0.8731698989868164
user 4000 / 10000, time taken: 1.056647777557373
user 5000 / 10000, time taken: 0.8801259994506836
user 6000 / 10000, time taken: 0.8473279476165771
